dataset_short_name,session_id,subject_id,unit_id,brain_region,behavioral_context,n_spikes,firing_rate_hz,recording_duration_s,cell_type,quality_label,is_preview_record,source_level
openfield_ca1,24101_2018-04-11,24101,8_10,CA1,open_field,1902,1.2903663500678426,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_11,CA1,open_field,2298,1.559023066485753,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_12,CA1,open_field,1,0.0006784260515603799,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_13,CA1,open_field,78,0.052917232021709636,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_14,CA1,open_field,361,0.24491180461329715,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_15,CA1,open_field,259,0.1757123473541384,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_16,CA1,open_field,244,0.1655359565807327,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_17,CA1,open_field,124,0.08412483039348712,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_18,CA1,open_field,148,0.10040705563093623,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_19,CA1,open_field,1806,1.2252374491180462,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_20,CA1,open_field,2304,1.5630936227951153,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_21,CA1,open_field,1161,0.7876526458616011,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_22,CA1,open_field,685,0.46472184531886024,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_23,CA1,open_field,374,0.2537313432835821,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-11,24101,8_24,CA1,open_field,1266,0.858887381275441,1474.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_3,CA1,open_field,159,0.03606259922885008,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_4,CA1,open_field,1182,0.2680880018144704,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_5,CA1,open_field,2712,0.6151054660920844,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_6,CA1,open_field,1067,0.242004989793604,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_7,CA1,open_field,79,0.017917895214334317,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_8,CA1,open_field,283,0.06418689045134951,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_9,CA1,open_field,132,0.02993876162395101,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_10,CA1,open_field,13554,3.0741664776593334,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_11,CA1,open_field,94,0.02132002721705602,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_12,CA1,open_field,649,0.14719891131775914,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_13,CA1,open_field,1,0.00022680880018144704,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_14,CA1,open_field,30,0.006804264005443411,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_15,CA1,open_field,2161,0.4901338171921071,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_16,CA1,open_field,495,0.11227035608981628,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_17,CA1,open_field,66,0.014969380811975505,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_18,CA1,open_field,902,0.20458153776366522,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,11_19,CA1,open_field,272,0.06169199364935359,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_3,CA1,open_field,2,0.0004536176003628941,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_8,CA1,open_field,846,0.1918802449535042,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_9,CA1,open_field,84,0.01905193921524155,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_19,CA1,open_field,338,0.0766613744613291,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_23,CA1,open_field,2,0.0004536176003628941,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_24,CA1,open_field,294,0.06668178725334543,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_25,CA1,open_field,563,0.1276933545021547,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_26,CA1,open_field,410,0.09299160807439329,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_27,CA1,open_field,705,0.15990020412792016,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_28,CA1,open_field,2093,0.4747108187797687,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,1_29,CA1,open_field,2604,0.5906101156724881,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,7_1,CA1,open_field,94,0.02132002721705602,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,7_2,CA1,open_field,30,0.006804264005443411,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,7_3,CA1,open_field,6698,1.5191653436153323,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_1,CA1,open_field,42,0.009525969607620775,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_2,CA1,open_field,2,0.0004536176003628941,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_3,CA1,open_field,41,0.009299160807439328,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_4,CA1,open_field,72,0.016330233613064186,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_5,CA1,open_field,161,0.03651621682921297,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_6,CA1,open_field,580,0.1315491041052393,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_7,CA1,open_field,157,0.035608981628487184,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_8,CA1,open_field,180,0.04082558403266047,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_9,CA1,open_field,273,0.06191880244953504,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_10,CA1,open_field,115,0.02608301202086641,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_11,CA1,open_field,1899,0.43070991154456795,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_13,CA1,open_field,11,0.0024948968019959175,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_14,CA1,open_field,543,0.12315717849852574,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_15,CA1,open_field,451,0.10229076888183261,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_16,CA1,open_field,203,0.04604218643683375,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_17,CA1,open_field,9,0.0020412792016330232,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_18,CA1,open_field,586,0.13290995690632795,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_19,CA1,open_field,2932,0.6650034021320027,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_20,CA1,open_field,13,0.0029485144023588114,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_21,CA1,open_field,153,0.034701746427761394,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_22,CA1,open_field,1644,0.3728736674982989,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_23,CA1,open_field,59,0.013381719210705375,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_24,CA1,open_field,5878,1.3331821274665456,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_25,CA1,open_field,257,0.05828986164663189,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_26,CA1,open_field,1107,0.2510773418008619,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_27,CA1,open_field,630,0.14288954411431162,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_28,CA1,open_field,801,0.18167384894533908,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-13,24101,8_29,CA1,open_field,407,0.09231118167384894,4409.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_1,CA1,open_field,6,0.0026327336551118913,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_3,CA1,open_field,87,0.03817463799912242,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_4,CA1,open_field,4,0.0017551557700745941,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_5,CA1,open_field,15,0.006581834137779728,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_6,CA1,open_field,25,0.010969723562966213,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_7,CA1,open_field,27,0.01184730144800351,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_8,CA1,open_field,47,0.020623080298376482,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_9,CA1,open_field,801,0.3514699429574375,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_10,CA1,open_field,143,0.06274681878016675,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_11,CA1,open_field,185,0.08117595436594997,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_13,CA1,open_field,19,0.008336989907854322,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_14,CA1,open_field,448,0.19657744624835455,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_17,CA1,open_field,9,0.003949100482667837,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_18,CA1,open_field,173,0.0759104870557262,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_19,CA1,open_field,559,0.24528301886792453,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_20,CA1,open_field,91,0.03992979376919702,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_21,CA1,open_field,1345,0.5901711276875823,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_22,CA1,open_field,25,0.010969723562966213,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_23,CA1,open_field,798,0.3501535761298815,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_24,CA1,open_field,5,0.002193944712593243,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_25,CA1,open_field,13,0.005704256252742431,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_26,CA1,open_field,236,0.10355419043440105,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_27,CA1,open_field,89,0.03905221588415972,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_28,CA1,open_field,7,0.00307152259763054,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_29,CA1,open_field,83,0.036419482229047825,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_30,CA1,open_field,105,0.046072838964458095,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_31,CA1,open_field,3833,1.6818780166739797,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_32,CA1,open_field,2210,0.9697235629662132,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_33,CA1,open_field,1996,0.8758227292672225,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_34,CA1,open_field,862,0.37823606845107505,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_35,CA1,open_field,871,0.3821851689337429,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_36,CA1,open_field,4388,1.9254058797718296,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_37,CA1,open_field,181,0.07942079859587538,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-17,24101,8_38,CA1,open_field,1910,0.8380868802106187,2279.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_1,CA1,open_field,545,0.2674190382728165,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_2,CA1,open_field,176,0.08635917566241413,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_3,CA1,open_field,455,0.22325809617271836,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_4,CA1,open_field,477,0.2340529931305201,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_5,CA1,open_field,946,0.46418056918547596,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_6,CA1,open_field,2067,1.0142296368989205,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_7,CA1,open_field,2836,1.391560353287537,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_8,CA1,open_field,13400,6.575073601570167,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_9,CA1,open_field,2823,1.385181550539745,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_10,CA1,open_field,560,0.2747791952894995,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-18,24101,1804201801_11,CA1,open_field,1628,0.7988223748773308,2038.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_1,CA1,open_field,323,0.06447105788423153,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_2,CA1,open_field,259,0.051696606786427145,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_3,CA1,open_field,572,0.11417165668662675,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_4,CA1,open_field,2,0.0003992015968063872,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_5,CA1,open_field,1510,0.3013972055888224,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_6,CA1,open_field,1887,0.37664670658682636,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_7,CA1,open_field,1679,0.33512974051896205,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_8,CA1,open_field,5241,1.0461077844311377,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_9,CA1,open_field,2336,0.4662674650698603,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_10,CA1,open_field,74,0.014770459081836327,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_11,CA1,open_field,1632,0.325748502994012,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_12,CA1,open_field,339,0.06766467065868263,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_13,CA1,open_field,200,0.03992015968063872,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_14,CA1,open_field,159,0.03173652694610778,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_15,CA1,open_field,187,0.037325349301397207,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-23,24101,8_16,CA1,open_field,82,0.016367265469061875,5010.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_1,CA1,open_field,6,0.002324680356450988,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_2,CA1,open_field,422,0.1635025184037195,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_3,CA1,open_field,782,0.3029833397907788,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_4,CA1,open_field,1,0.0003874467260751647,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_5,CA1,open_field,1091,0.42270437814800466,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_6,CA1,open_field,1835,0.7109647423479272,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_7,CA1,open_field,1530,0.5927934908950019,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_8,CA1,open_field,4204,1.6288260364199922,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_9,CA1,open_field,2812,1.089500193723363,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_10,CA1,open_field,40,0.015497869043006587,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_11,CA1,open_field,2652,1.0275087175513367,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_12,CA1,open_field,302,0.11700891127469973,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_13,CA1,open_field,20,0.0077489345215032935,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_14,CA1,open_field,78,0.030220844633862844,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_15,CA1,open_field,76,0.029445951181712515,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_16,CA1,open_field,379,0.14684230918248742,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_17,CA1,open_field,539,0.20883378535451375,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_18,CA1,open_field,831,0.3219682293684618,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_19,CA1,open_field,1451,0.562185199535064,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-24,24101,8_20,CA1,open_field,2397,0.9287098024021697,2581.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,7_1,CA1,open_field,149,0.05125558995528036,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,7_2,CA1,open_field,3060,1.0526315789473684,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,7_3,CA1,open_field,1128,0.38802889576883387,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_2,CA1,open_field,119213,41.00894392844857,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_3,CA1,open_field,856,0.29446164430684557,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_4,CA1,open_field,4,0.0013759889920880633,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_5,CA1,open_field,618,0.21259029927760578,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_6,CA1,open_field,545,0.18747850017199863,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_7,CA1,open_field,873,0.30030959752321984,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_8,CA1,open_field,225,0.07739938080495357,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_9,CA1,open_field,85,0.029239766081871343,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_10,CA1,open_field,55,0.01891984864121087,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_11,CA1,open_field,1194,0.4107327141382869,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_12,CA1,open_field,20,0.0068799449604403165,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_13,CA1,open_field,45,0.015479876160990712,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_14,CA1,open_field,4,0.0013759889920880633,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_15,CA1,open_field,23,0.007911936704506364,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_16,CA1,open_field,224,0.07705538355693155,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_17,CA1,open_field,383,0.13175094599243206,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_18,CA1,open_field,616,0.21190230478156175,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_19,CA1,open_field,2396,0.8242174062607499,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_20,CA1,open_field,1734,0.5964912280701754,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-25,24101,8_21,CA1,open_field,915,0.31475748194014447,2907.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_1,CA1,open_field,588,0.29022704837117475,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_2,CA1,open_field,537,0.2650542941757157,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_3,CA1,open_field,911,0.44965449160908194,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_4,CA1,open_field,137,0.06762092793682133,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_5,CA1,open_field,79,0.03899308983218164,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_6,CA1,open_field,1804,0.8904244817374136,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_7,CA1,open_field,524,0.25863770977295164,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_8,CA1,open_field,325,0.16041461006910168,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-04-30,24101,8_9,CA1,open_field,8423,4.157453109575518,2026.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-05-02,24101,8_1,CA1,open_field,177,0.027369723210143807,6467.0,,mclust_sorted,False,mclust_spikes_per_unit
openfield_ca1,24101_2018-05-02,24101,8_2,CA1,open_field,592,0.09154167310963353,6467.0,,mclust_sorted,False,mclust_spikes_per_unit
