session_id,subject_id,context,repeat,toi,n_units_used,n_bins,duration_s,bin_size_s,fixed_units
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,19,0.0009827747269408676,50,126,1256.9392666666665,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,20,0.0009124853942514033,50,126,1256.9741666666666,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,21,0.0009937056631534693,50,126,1256.9915666666668,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,22,0.0008504545871374481,50,126,1256.9879666666666,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,23,0.0011786553091657137,50,126,1256.9866000000002,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,24,0.0011090625446889568,50,126,1256.9996666666668,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,25,0.0010036340138556636,50,126,1256.9905,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,26,0.001014373096793894,50,126,1256.9801333333335,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,27,0.0009996942969043216,50,126,1256.9494,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,28,0.001014113392296616,50,126,1256.9465333333337,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,29,0.0009520727812777794,50,126,1256.9729333333335,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,30,0.0008855797438243159,50,126,1256.9975000000002,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,31,0.0008148877131074115,50,126,1256.9843,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,32,0.0010503580735450224,50,126,1256.9927,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,33,0.0010568603258575894,50,126,1256.9808000000003,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,34,0.0009788179098993528,50,126,1256.9987,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,35,0.0009912945568210122,50,126,1256.9573666666668,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,36,0.0010979613690925995,50,126,1256.9824333333336,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,37,0.0011223831308473842,50,126,1256.9657333333334,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,38,0.0010695859747777686,50,126,1256.96,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,39,0.0011359005130158629,50,126,1256.9988,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,40,0.001017541584777796,50,126,1256.9292666666668,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,41,0.0010626847236664978,50,126,1256.9658,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,42,0.0008095185087235746,50,126,1256.9505333333334,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,43,0.000982919476754383,50,126,1256.9846333333335,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,44,0.001162715210818464,50,126,1256.9741333333336,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,45,0.0009401898958225846,50,126,1256.9788666666668,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,46,0.0009380876049730632,50,126,1256.9842666666668,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,47,0.0010510887587154628,50,126,1256.9769333333336,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,48,0.000948870725185662,50,126,1256.9690666666665,10.0,50
27284_2021-Jun-15_19-16-52,27284_Douglas,open_field,49,0.0008182013917320618,50,126,1256.9771666666668,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,0,0.0011233034758820165,50,997,9968.569,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,1,0.001289546119224701,50,997,9968.4179,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,2,0.0011329341120915946,50,997,9968.571133333333,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,3,0.0012503245346900472,50,997,9968.574666666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,4,0.0011227375924126636,50,990,9894.568533333335,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,5,0.0014070154825456059,50,997,9968.538666666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,6,0.0012466759489837187,50,997,9968.571966666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,7,0.0011994520739281394,50,997,9968.564566666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,8,0.001179353052810266,50,997,9968.569766666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,9,0.001253662459109165,50,997,9968.570766666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,10,0.0011974677777629073,50,997,9968.5743,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,11,0.0012488044473024072,50,997,9968.549966666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,12,0.0010811320930598379,50,997,9968.5652,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,13,0.001209054179181935,50,997,9968.570766666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,14,0.001268187561485893,50,990,9894.561099999999,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,15,0.0013314657516744245,50,997,9968.5444,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,16,0.0013314964803471498,50,997,9968.569,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,17,0.0013469815371519455,50,997,9968.553866666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,18,0.0012555647394606256,50,997,9968.569,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,19,0.0011042853283181112,50,990,9894.5706,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,20,0.0013093307409846337,50,997,9968.565066666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,21,0.0011482872468765142,50,997,9968.556566666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,22,0.001039994129582451,50,997,9968.569,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,23,0.0012232617466365018,50,997,9968.569766666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,24,0.0012345284470616175,50,997,9968.563033333334,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,25,0.0011705021067917728,50,997,9968.570966666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,26,0.0010737008005351355,50,997,9968.445933333333,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,27,0.0012765972009820565,50,997,9968.562266666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,28,0.0012064704372472975,50,997,9968.5606,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,29,0.001089208726898669,50,997,9968.565066666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,30,0.0011634842161960329,50,997,9968.574566666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,31,0.001285236904761926,50,997,9968.542733333334,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,32,0.0013291346747769954,50,997,9968.567033333333,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,33,0.0014373979981473412,50,997,9968.570966666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,34,0.0010872372679983607,50,990,9894.490933333334,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,35,0.0011713173559277778,50,997,9968.565066666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,36,0.0012746620176281231,50,997,9968.551333333333,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,37,0.001302625202864462,50,997,9968.571133333333,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,38,0.0012947267248679482,50,997,9968.534033333333,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,39,0.0013907795008301354,50,997,9968.483833333334,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,40,0.0013363963883053639,50,997,9968.5444,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,41,0.0010978106873354844,50,997,9968.573033333334,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,42,0.001299556512983879,50,997,9968.557666666668,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,43,0.0011974383642153227,50,997,9968.571966666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,44,0.001230438955430551,50,997,9968.565066666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,45,0.0013369019483906253,50,997,9968.575866666666,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,46,0.0012234687237515933,50,997,9968.5279,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,47,0.001124182353572197,50,997,9968.567766666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,48,0.0013184227935636957,50,997,9968.570366666667,10.0,50
27284_2021-Jun-16_08-24-12,27284_Douglas,sleep,49,0.0011987231249148728,50,997,9968.562166666667,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,0,0.0009216526964351048,50,148,1470.7943333333333,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,1,0.0012931187079043922,50,148,1470.7874000000002,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,2,0.0008609106375772587,50,148,1470.7974000000002,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,3,0.0012160095616815525,50,148,1470.7972666666667,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,4,0.0011261665213049099,50,148,1470.7834,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,5,0.001118792848136851,50,148,1470.7894666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,6,0.0010713972349974783,50,148,1470.7700333333332,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,7,0.0007642481573883907,50,148,1470.7567333333334,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,8,0.0012035668876452914,50,148,1470.7974666666667,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,9,0.0011005978942436967,50,148,1470.7896666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,10,0.0011557019764669597,50,148,1470.7890333333332,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,11,0.000783090633184405,50,148,1470.7921333333334,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,12,0.001258223304247379,50,148,1470.7842333333333,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,13,0.0008312084050761107,50,148,1470.7969,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,14,0.000981273840381397,50,148,1470.7722,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,15,0.0010899888051026465,50,148,1470.7918666666667,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,16,0.0010510748857253788,50,148,1470.7967,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,17,0.0009565888403536691,50,148,1470.7849666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,18,0.0010728353383548746,50,148,1470.7946,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,19,0.001102273495032331,50,148,1470.7630666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,20,0.0009923379589604226,50,148,1470.7902000000001,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,21,0.0008928686964876206,50,148,1470.7948,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,22,0.0009471761694047236,50,148,1470.7961,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,23,0.0010307960750195468,50,148,1470.7857666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,24,0.0009851449076498163,50,148,1470.7953,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,25,0.001118947262946485,50,148,1470.7903,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,26,0.0013096750001707442,50,148,1470.7867666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,27,0.0012075054310867058,50,148,1470.792,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,28,0.0011539135066213982,50,148,1470.7848999999999,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,29,0.0011234907424304459,50,148,1470.7973666666667,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,30,0.0008824171642499804,50,148,1470.7910333333332,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,31,0.0010135100069469866,50,148,1470.7353333333333,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,32,0.0010151568653185236,50,148,1470.7943,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,33,0.0011259965267569369,50,148,1470.7855,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,34,0.0011442048104100121,50,148,1470.7921333333334,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,35,0.0013542988760446753,50,148,1470.7937666666667,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,36,0.0009730145969664319,50,148,1470.7499333333333,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,37,0.0010166456696997204,50,148,1470.7920666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,38,0.0010490807267667817,50,148,1470.7814666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,39,0.0007984964947098155,50,148,1470.7709,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,40,0.0011364605225067383,50,148,1470.7840333333334,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,41,0.001164196289885753,50,148,1470.7855333333332,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,42,0.0010735035863257353,50,148,1470.7798666666665,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,43,0.0011181887053396348,50,148,1470.7764333333334,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,44,0.001190502661299402,50,148,1470.7890333333332,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,45,0.0011343839527576485,50,148,1470.7918333333334,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,46,0.0011103685936638007,50,148,1470.7915333333333,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,47,0.001327728509774005,50,148,1470.7868,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,48,0.0010279330865733541,50,148,1470.7930666666666,10.0,50
27284_2021-Jun-16_14-33-11,27284_Douglas,open_field,49,0.0011986559449864438,50,148,1470.7925666666667,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,0,0.0012568209233174757,50,129,1285.9793,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,1,0.0013671033156737048,50,129,1285.9909333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,2,0.0014975591891747697,50,129,1285.9981666666665,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,3,0.0009514463523172086,50,129,1285.9944333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,4,0.0012793513562143176,50,129,1285.9874666666665,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,5,0.0012351370153626039,50,129,1285.9905333333334,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,6,0.0011712144020743472,50,129,1285.9817,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,7,0.0009487209426230877,50,129,1285.9796999999999,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,8,0.0011820680831203182,50,129,1285.9964,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,9,0.0008229286783366423,50,129,1285.9697666666668,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,10,0.0011332985098018074,50,129,1285.9966666666667,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,11,0.0013762693378735764,50,129,1285.9836333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,12,0.0016053232851973506,50,129,1285.9941000000001,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,13,0.001111205238233125,50,129,1285.9833666666668,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,14,0.0012463888208697287,50,129,1285.9939333333334,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,15,0.0014815482105729565,50,129,1285.9852333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,16,0.001153878069113634,50,129,1285.9909,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,17,0.0012195403724464143,50,129,1285.9967000000001,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,18,0.0010072865493074598,50,129,1285.9928333333332,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,19,0.0010840376435823132,50,129,1285.9984,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,20,0.0012627380676697257,50,129,1285.9913666666669,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,21,0.0011298634910836911,50,129,1285.9919333333332,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,22,0.0012066403828842446,50,129,1285.9823999999999,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,23,0.0011889714176278293,50,129,1285.9969333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,24,0.0013370237159476034,50,129,1285.9795000000001,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,25,0.0011431146256873556,50,129,1285.9896333333334,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,26,0.0012297252385488054,50,129,1285.9896333333334,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,27,0.0012359401985418464,50,129,1285.9970333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,28,0.0009670978473450979,50,129,1285.9914666666666,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,29,0.0014779503676584425,50,129,1285.9929,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,30,0.0009209215234695068,50,129,1285.9895999999999,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,31,0.0012240879526502048,50,129,1285.9972,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,32,0.0011269135250164097,50,129,1285.9815999999998,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,33,0.0011450366518482558,50,129,1285.9959333333334,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,34,0.0011399303600759972,50,129,1285.9908333333333,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,35,0.001246839270806591,50,129,1285.9946333333332,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,36,0.0011025164913844132,50,129,1285.9854666666668,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,37,0.001298349088146476,50,129,1285.9916666666668,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,38,0.0010738695417375338,50,129,1285.9904666666666,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,39,0.0010856869406190158,50,129,1285.9728666666667,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,40,0.0013883214857011003,50,129,1285.9914666666666,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,41,0.001291281329831346,50,129,1285.9947,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,42,0.001209119952189173,50,129,1285.9676666666667,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,43,0.0012799567940459063,50,129,1285.9971666666668,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,44,0.001346229692968523,50,129,1285.9976666666666,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,45,0.0011016735439533588,50,129,1285.994,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,46,0.0010712323479507564,50,129,1285.9976666666666,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,47,0.0011473461933228003,50,129,1285.9978,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,48,0.0010206386488469915,50,129,1285.9787000000001,10.0,50
27284_2021-Jun-17_15-01-36,27284_Douglas,object_context,49,0.0012281106390344574,50,129,1285.9907666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,0,0.0016053318999662766,50,107,1066.9969666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,1,0.001409686496541424,50,107,1066.9925333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,2,0.0013779875091202015,50,107,1066.9979666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,3,0.0013926614499595396,50,107,1066.9977666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,4,0.0014285154184802077,50,107,1066.9982333333335,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,5,0.0014238312306075157,50,107,1066.9980999999998,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,6,0.0015328386197793354,50,107,1066.9988999999998,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,7,0.0013428724925803506,50,107,1066.9969999999996,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,8,0.001520681807918627,50,107,1066.9908333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,9,0.0014523097017650945,50,107,1066.9961333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,10,0.001347718105885972,50,107,1066.9979666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,11,0.001443404202160927,50,107,1066.9714999999999,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,12,0.0013389868675641153,50,107,1066.9732666666664,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,13,0.0014916738945705396,50,107,1066.9894,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,14,0.0012003003900261488,50,107,1066.9933666666664,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,15,0.0014988150308663248,50,107,1066.9895666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,16,0.001316435422831979,50,107,1066.9800333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,17,0.0014410737829926134,50,107,1066.9966333333334,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,18,0.0012774059944221667,50,107,1066.9973000000002,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,19,0.0013772564769063656,50,107,1066.9888333333336,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,20,0.0013662464131860258,50,107,1066.9941333333334,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,21,0.0014215039739734496,50,107,1066.9867666666664,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,22,0.0012517828660039297,50,107,1066.9869666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,23,0.0015371067381913562,50,107,1066.9977,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,24,0.0014273246623139665,50,107,1066.9982333333335,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,25,0.0015036288668266425,50,107,1066.9982333333335,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,26,0.001305663748095812,50,107,1066.9981,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,27,0.0013714805012697865,50,107,1066.9983666666667,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,28,0.0014079667777377282,50,107,1066.9897333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,29,0.0012596657775213764,50,107,1066.9985333333334,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,30,0.001373330359725746,50,107,1066.9944666666665,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,31,0.0013242959393194296,50,107,1066.9891,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,32,0.001435039319858968,50,107,1066.9939666666667,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,33,0.0013031446179459615,50,107,1066.9991999999997,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,34,0.001393539516124892,50,107,1066.9944333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,35,0.0014559568534899012,50,107,1066.9769333333336,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,36,0.0014689807492256535,50,107,1066.9917666666665,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,37,0.001510250693986581,50,107,1066.9886333333334,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,38,0.0014768279034678125,50,107,1066.9947666666667,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,39,0.0013562027304394083,50,107,1066.993,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,40,0.0013653797259133272,50,107,1066.9915999999998,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,41,0.001366796397429216,50,107,1066.9927,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,42,0.0014450538747784343,50,107,1066.9898333333333,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,43,0.0015195333055523386,50,107,1066.9913666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,44,0.0014769466697595371,50,107,1066.9998666666663,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,45,0.0013960044601780634,50,107,1066.9958333333336,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,46,0.0015391321511220636,50,107,1066.9960666666666,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,47,0.001525103479292787,50,107,1066.9762999999998,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,48,0.001402085058331677,50,107,1066.9992333333334,10.0,50
27284_2021-Jun-18_11-01-41,27284_Douglas,open_field,49,0.0014462056321579123,50,107,1066.9868000000001,10.0,50
27285_2021-Jul-01_08-10-45,27285_Elm,sleep,0,0.000943057782829348,50,826,8254.975833333334,10.0,50
