lag_index,lag_value_s,mean_distance,median_distance,n_pairs,session_id,subject_id,context
4,40.0,0.8585718702284637,0.8584683919801517,184,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
5,50.0,0.865256834396225,0.8497242810209171,183,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
6,60.0,0.8778675837992614,0.8871460095255838,182,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
7,70.0,0.9267939785089075,0.9265612937953657,181,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
8,80.0,0.9322891968355104,0.9362728787498138,180,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
9,90.0,0.9407390909247266,0.9606844193774998,179,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
10,100.0,0.9223290235758856,0.9466325774011523,178,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
11,110.0,0.9454905205983472,0.9544120785784298,177,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
12,120.0,0.9633913128079515,0.9796155903200814,176,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
13,130.0,0.9811573886181394,1.007004977120908,175,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
14,140.0,0.9918040453760824,0.9952719538127557,174,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
15,150.0,0.9814050433012591,0.9724254934989487,173,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
16,160.0,0.9658904027232172,0.9667055128779671,172,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
17,170.0,0.964880508338608,0.9662474172966233,171,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
18,180.0,0.967774756860062,0.9629577287262302,170,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
19,190.0,0.9638437004153241,0.958067610595047,169,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
20,200.0,0.9682109467871559,0.9616486438684936,168,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
1,10.0,0.6969532860883757,0.7047049384126202,1005,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
2,20.0,0.7274537813045795,0.7326307844245699,1004,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
3,30.0,0.7626921759845929,0.7728256462356604,1003,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
4,40.0,0.7828198003227892,0.7960313734936542,1002,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
5,50.0,0.7987331215443155,0.8082914201728945,1001,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
6,60.0,0.8146968060894637,0.8156163877036355,1000,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
7,70.0,0.8214444915695838,0.8142707227711734,999,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
8,80.0,0.8374275623059781,0.8436629397219719,998,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
9,90.0,0.8468828430985212,0.8541544221412367,997,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
10,100.0,0.8601234840206593,0.8639102020752156,996,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
11,110.0,0.8669374614362213,0.8635753730431632,995,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
12,120.0,0.8720977203022516,0.8695220859181712,994,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
13,130.0,0.8858720905056389,0.8782579594660233,993,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
14,140.0,0.8925364702527632,0.8848660519190112,992,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
15,150.0,0.9005068927958002,0.9048413993052206,991,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
16,160.0,0.9186622390050738,0.924847322401837,990,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
17,170.0,0.9193369052667063,0.9132480662243799,989,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
18,180.0,0.9291717086469776,0.9224138900921139,988,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
19,190.0,0.9292175419338229,0.9295840495252562,987,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
20,200.0,0.918148517697905,0.9129978919397984,986,29630_2024-Sep-19_05-09-20,29630_Juniper,sleep
1,10.0,0.6639857020110063,0.6684519168863381,189,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
2,20.0,0.7673863096543501,0.79904620779271,188,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
3,30.0,0.8272369261437665,0.8482670871345332,187,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
4,40.0,0.823897324136664,0.8442984697144463,186,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
5,50.0,0.8585779658553342,0.8482670871345332,185,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
6,60.0,0.8705365013941269,0.8821572495145518,184,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
7,70.0,0.9034146186088604,0.9196259443944549,183,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
8,80.0,0.9071969805051906,0.9374813327080687,182,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
9,90.0,0.9278457884464285,0.9452395921268361,181,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
10,100.0,0.952060813206705,0.9673312511062492,180,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
11,110.0,0.9770272446991669,0.9682189572005542,179,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
12,120.0,0.998130152732248,1.0077141358946489,178,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
13,130.0,1.0174228310431022,1.0202468250588526,177,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
14,140.0,1.0456012104114847,1.023506004116463,176,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
15,150.0,1.0390757950381644,1.0108188972724639,175,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
16,160.0,1.0350069736601224,1.0071658642296166,174,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
17,170.0,1.034284925060834,1.038482676485768,173,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
18,180.0,1.0597272370234616,1.0516340800229365,172,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
19,190.0,1.0484352831020483,1.036941289193874,171,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
20,200.0,1.0627602984051039,1.043755867463629,170,29630_2024-Sep-20_09-49-05,29630_Juniper,object_context
